road_variant_ref,edge_id,name,corridor_class,fields_changed,field_num_lanes_per_dir_from,field_num_lanes_per_dir_to,num_lanes_observed_source,field_kerbside_use_from,field_kerbside_use_to,kerbside_observed_source,capacity_veh_hr_lane,signal_cycle_s,tram_lane_present,source,sweep_low,sweep_high,rationale
net_base2026_jhh_extension,w688558209,Tudor Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,4.0,3.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w307584581,Tudor Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558213,Tudor Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w37032052,Belford Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w172631275,Belford Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w573328884,Belford Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w37031560,Belford Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w307524785,Belford Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w1140387819,Lambton Road,corridor_trunk:S5,kerbside_use,1.0,,imputed_rule,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w1221729697,Lambton Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w1301238058,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w1308574128,Taragna Road,corridor_trunk:S5,kerbside_use,1.0,,imputed_rule,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w1322373483,Curley Road,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1200,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w1441524751,Lambton Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w1441529775,Brunker Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w1445695925,Royal Place,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w1445695926,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w1548482124,Alma Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w173160001,Rugby Road,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w173577838,Russell Road,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w185078567,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w232951008,Regent Street,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1200,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w232951374,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w232951375,Regent Street,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1200,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w244672853,Chatham Street,corridor_trunk:S4;corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1200,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w25028007,Brunker Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w260185671,Kookaburra Circuit,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w260185819,Kookaburra Circuit,corridor_trunk:S5,kerbside_use,1.0,,imputed_rule,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w260185820,Kookaburra Circuit,corridor_trunk:S5,kerbside_use,1.0,,imputed_rule,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w261686346,Jacaranda Drive,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w261964667,Lambton Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w261964668,Lambton Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w261965473,Chatham Street,corridor_trunk:S4;corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w261980570,Lambton Road,corridor_trunk:S5,kerbside_use,1.0,,imputed_rule,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w262189607,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w262190389,Jacaranda Drive,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w26234142,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w291023334,Bridges Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,4.0,3.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w298242850,Bridges Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w30534322,Brown Road,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w305981295,Turton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w315564684,Royal Place,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w31730738,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w32656228,Australia Road,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w32656230,Brown Road,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w32656494,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w332381293,Bridges Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w332381296,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w332381297,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w332381298,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w332381299,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w332381305,Turton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w367202878,Moira Street,corridor_trunk:S5,kerbside_use,1.0,,imputed_rule,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w370795956,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w378378889,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w378378890,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w410266299,Brunker Road,corridor_trunk:S4;corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w415483052,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w419704054,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,4.0,3.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w419705392,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w419705393,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,4.0,3.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w448302144,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w449023639,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w46353789,Kookaburra Circuit,corridor_trunk:S5,kerbside_use,1.0,,imputed_rule,unknown,clearway,imputed_rule,1000,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w490457968,Turton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w490457969,Bridges Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w569800607,Belford Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w569800608,Lambton Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,4.0,3.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w569800609,Chatham Street,corridor_trunk:S4;corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w569800610,Brunker Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w569800611,Lambton Road,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w570218656,Russell Road,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w573325148,Curley Road,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1200,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w573325149,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w573325151,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w573325152,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w573325162,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w576485687,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w576485689,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w576486210,Lookout Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1800,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w607730836,Royal Street,corridor_trunk:S5,kerbside_use,1.0,,osm,unknown,clearway,imputed_rule,1400,110,1,assumed,0,1,"extension kerbside take: the street is already single-lane, so the tram takes the kerbside rather than a running lane. Assumed"
net_base2026_jhh_extension,w688558133,Belford Street,corridor_trunk:S4;corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558134,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558135,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,4.0,3.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558136,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,4.0,3.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558137,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558138,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558139,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558140,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558141,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558142,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558143,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558144,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558145,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558146,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558147,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558150,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558151,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558152,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558153,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,4.0,3.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558154,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558156,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,3.0,2.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
net_base2026_jhh_extension,w688558161,Lambton Road,corridor_trunk:S5,num_lanes_per_dir;kerbside_use,2.0,1.0,osm,unknown,clearway,imputed_rule,1600,110,1,assumed,0,1,"extension lane take: one lane per direction to the tram, mirroring the as-built corridor. Assumed and swept"
