poi_id,lat,lon,category,category_group,attraction_weight,name,brand,opening_hours,levels,in_cbd,year,weight_source
n4370848295,-33.0146879,151.5963278,civic:library,civic,1.5,Toronto Library,,,,0,2026,assumed
n5259452449,-33.0140646,151.5977534,food:cafe,food,1.2,Doubletake Cafe,,,,0,2026,assumed
n6925904029,-33.0140436,151.5976946,retail:hairdresser,retail,1.0,Hairfreaks2,,,,0,2026,assumed
n9934850024,-33.0141356,151.5972366,food:cafe,food,1.2,Cleaver Cafe,,Mo-Fr 07:00-12:00; Sa 07:00-11:00,,0,2026,assumed
n5257752597,-33.0145414,151.5989909,amenity:toilets,amenity,0.4,,,,,0,2026,assumed
n5259452424,-33.0147416,151.5984339,food:restaurant,food,1.2,Hughzies Lakeside Brasserie,,,,0,2026,assumed
n5259452433,-33.0142939,151.5980799,food:restaurant,food,1.2,Toronthai,,,,0,2026,assumed
n5259452434,-33.0142293,151.5980314,food:restaurant,food,1.2,Dragon Sky,,,,0,2026,assumed
n5259452435,-33.0141834,151.5979975,food:cafe,food,1.2,Cafe Deja Vu,,,,0,2026,assumed
n5259452442,-33.0140794,151.5978958,food:restaurant,food,1.2,Nabo's Restaurant and Bar,,,,0,2026,assumed
n959120397,-33.0134009,151.4305607,leisure:firepit,leisure,0.9,,,,,0,2026,assumed
n959120398,-33.0131805,151.4307056,amenity:bbq,amenity,0.4,,,,,0,2026,assumed
n959120399,-33.0136619,151.4300968,tourism:camp_site,tourism,1.1,Gap Creek Campground,,,,0,2026,assumed
n959120400,-33.013158,151.4303461,tourism:picnic_site,tourism,1.1,,,,,0,2026,assumed
n6294617079,-33.0131656,151.430534,tourism:picnic_site,tourism,1.1,Gap Creek Picnic Site,,,,0,2026,assumed
n4087810990,-32.980556,151.4376182,tourism:information,tourism,1.1,,,,,0,2026,assumed
n13419273671,-32.9670376,151.4197511,tourism:camp_site,tourism,1.1,Corys Fall,,,,0,2026,assumed
n984063819,-32.9837649,151.4549707,tourism:viewpoint,tourism,1.1,Heaton Lookout,,,,0,2026,assumed
n4087204920,-32.9838133,151.4547809,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n4087810991,-32.9839299,151.4547165,amenity:waste_basket,amenity,0.4,,,,,0,2026,assumed
n4087810992,-32.9839836,151.4547047,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n4087810993,-32.984158,151.4545774,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n4380404838,-32.981681,151.4552743,tourism:viewpoint,tourism,1.1,Heaton Lookout,,,,0,2026,assumed
n7178945000,-32.983848,151.4547619,leisure:firepit,leisure,0.9,,,,,0,2026,assumed
n7178945001,-32.9840342,151.4546717,leisure:firepit,leisure,0.9,,,,,0,2026,assumed
n7178945002,-32.9841986,151.454558,leisure:firepit,leisure,0.9,,,,,0,2026,assumed
n7178951878,-32.9813689,151.4549138,amenity:parking,amenity,0.4,,,,,0,2026,assumed
n6364011305,-32.997049,151.4858996,leisure:park,leisure,0.9,Training Grounds (4x4),,,,0,2026,assumed
n6880002985,-32.9857599,151.475669,tourism:camp_site,tourism,1.1,Rosco Club Incorporated,,,,0,2026,assumed
n732014720,-32.9843152,151.4851621,amenity:fuel,amenity,0.4,United,United,,,0,2026,assumed
n1893151481,-32.9857511,151.4872056,amenity:fuel,amenity,0.4,Shell,Shell,,,0,2026,assumed
n1893151486,-32.9852873,151.48669,food:fast_food,food,1.2,Subway,Subway,,,0,2026,assumed
n1893151493,-32.9854228,151.4868512,amenity:toilets,amenity,0.4,,,,,0,2026,assumed
n3989819167,-32.9851456,151.4866088,food:fast_food,food,1.2,Oak Dairy Bar,,,,0,2026,assumed
n5137137822,-32.9675908,151.4692421,tourism:viewpoint,tourism,1.1,,,,,0,2026,assumed
n1870865082,-32.9648487,151.4795173,amenity:fuel,amenity,0.4,,,,,0,2026,assumed
n4087204898,-32.9651094,151.4795638,amenity:waste_basket,amenity,0.4,,,,,0,2026,assumed
n4087204899,-32.9651387,151.4795993,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n4087204900,-32.9652068,151.4796744,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n5137127424,-32.9656285,151.4781766,tourism:viewpoint,tourism,1.1,,,,,0,2026,assumed
n1870865094,-32.9647767,151.4799894,tourism:motel,tourism,1.1,Watagan Forest Motel,,,,0,2026,assumed
n1875352000,-32.9648555,151.4799451,retail:convenience,retail,1.0,,,,,0,2026,assumed
n984054288,-32.9574701,151.4174909,leisure:firepit,leisure,0.9,,,,,0,2026,assumed
n984054308,-32.9574653,151.4174774,tourism:viewpoint,tourism,1.1,MacLeans Lookout,,,,0,2026,assumed
n7178894211,-32.957513,151.4175216,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n7178894212,-32.9573402,151.4172988,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n7178894213,-32.9573591,151.4172522,leisure:firepit,leisure,0.9,,,,,0,2026,assumed
n984054430,-32.9612147,151.4218548,tourism:viewpoint,tourism,1.1,,,,,0,2026,assumed
n1579388391,-32.9538531,151.4566689,tourism:viewpoint,tourism,1.1,,,,,0,2026,assumed
n3667925540,-32.954139,151.4608917,tourism:viewpoint,tourism,1.1,,,,,0,2026,assumed
n7178926275,-32.9291678,151.4260465,tourism:apartment,tourism,1.1,Hunter Valley Retreat,,,,0,2026,assumed
n7394367585,-32.9459785,151.4927809,tourism:hotel,tourism,1.1,The Old Brush Studio,,,,0,2026,assumed
n12207907098,-32.9158826,151.4804681,amenity:grave_yard,amenity,0.4,Christ Church Anglican Graveyard,,,,0,2026,assumed
n12207907099,-32.9157638,151.4801637,civic:place_of_worship,civic,1.5,Christ Church,,,,0,2026,assumed
n287459685,-32.926068,151.5060392,tourism:picnic_site,tourism,1.1,Mount Vincient Picnic Area,,,,0,2026,assumed
n945700048,-32.9099679,151.5089372,tourism:picnic_site,tourism,1.1,,,,,0,2026,assumed
n945700049,-32.9112334,151.5089225,amenity:toilets,amenity,0.4,,,,,0,2026,assumed
n945700071,-32.9113697,151.5084692,tourism:picnic_site,tourism,1.1,,,,,0,2026,assumed
n945701320,-32.9143509,151.5133642,tourism:sign,tourism,1.1,Keepa Keepa Cultural Place,,,,0,2026,assumed
n9992039939,-33.0129282,151.5421353,amenity:ticket_validator,amenity,0.4,,,,,0,2026,assumed
n9992039940,-33.0130398,151.5421236,amenity:ticket_validator,amenity,0.4,,,,,0,2026,assumed
n11917166859,-33.0124465,151.5740328,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n550637174,-33.0063395,151.576585,amenity:post_box,amenity,0.4,,,,,0,2026,assumed
n2063892235,-33.0123448,151.5937872,amenity:courthouse,amenity,0.4,Toronto Court House,,,,0,2026,assumed
n2063892295,-33.0128182,151.5955157,retail:supermarket,retail,1.0,Coles,Coles,,,0,2026,assumed
n2071058537,-33.0093021,151.5943363,food:fast_food,food,1.2,McDonald's,McDonald's,,,0,2026,assumed
n4714409408,-33.0113791,151.5944052,health:clinic,health,1.0,Hunter Women's Health Centre,,,,0,2026,assumed
n5259450100,-33.0131759,151.597763,leisure:marina,leisure,0.9,Toronto Amateur Sailing Club,,,,0,2026,assumed
n5259453046,-33.0099935,151.5954168,leisure:marina,leisure,0.9,Royal Motor Yacht Club Toronto,,,,0,2026,assumed
n6088355745,-33.0124473,151.5954875,amenity:parking_entrance,amenity,0.4,,,,,0,2026,assumed
n6088355748,-33.0124569,151.5953398,amenity:parking_entrance,amenity,0.4,,,,,0,2026,assumed
n10738517747,-33.0121483,151.5960561,food:pub,food,1.2,Toronto Hotel,,,,0,2026,assumed
n4310071012,-33.00125,151.585012,amenity:post_office,amenity,0.4,Blackalls Park Post Office,Australia Post,,,0,2026,assumed
n54389671,-32.9996139,151.5977967,leisure:slipway,leisure,0.9,,,,,0,2026,assumed
n4056433969,-33.0008264,151.6076947,leisure:slipway,leisure,0.9,,,,,0,2026,assumed
n726056809,-32.9943868,151.6000002,amenity:toilets,amenity,0.4,,,,,0,2026,assumed
n726057433,-32.9944895,151.5998533,amenity:parking,amenity,0.4,,,,,0,2026,assumed
n726121975,-32.9943575,151.6000737,amenity:drinking_water,amenity,0.4,,,,,0,2026,assumed
n11699869483,-32.9879789,151.6168627,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n9993897616,-32.9856453,151.5812142,amenity:telephone,amenity,0.4,,,,,0,2026,assumed
n9993908262,-32.9855754,151.5810556,amenity:ticket_validator,amenity,0.4,,,,,0,2026,assumed
n9993908263,-32.9855861,151.5809052,amenity:ticket_validator,amenity,0.4,,,,,0,2026,assumed
n3996589357,-32.9818981,151.6058041,amenity:post_office,amenity,0.4,Woodrising Post Office,Australia Post,,,0,2026,assumed
n4058966473,-32.9771846,151.619875,leisure:slipway,leisure,0.9,,,,,0,2026,assumed
n4272528289,-32.9780465,151.618729,food:cafe,food,1.2,The Point Cafe,,Mo-Fr 09:00-14:00,,0,2026,assumed
n12458295655,-32.9731923,151.6035897,tourism:information,tourism,1.1,,,,,0,2026,assumed
n12458295656,-32.972597,151.6029303,tourism:information,tourism,1.1,,,,,0,2026,assumed
n9993918720,-32.9716555,151.6049125,amenity:ticket_validator,amenity,0.4,,,,,0,2026,assumed
n9993918722,-32.9715921,151.6048871,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n1875351999,-32.9644908,151.6042007,food:cafe,food,1.2,,,,,0,2026,assumed
n9993978380,-32.9623977,151.6036607,amenity:ticket_validator,amenity,0.4,,,,,0,2026,assumed
n335065110,-32.9635676,151.6051215,amenity:fuel,amenity,0.4,,,,,0,2026,assumed
n360352933,-32.9641707,151.6045958,amenity:telephone,amenity,0.4,,,,,0,2026,assumed
n360352957,-32.9641977,151.6045663,amenity:post_box,amenity,0.4,,,,,0,2026,assumed
n360353008,-32.9637701,151.6048211,amenity:toilets,amenity,0.4,,,,,0,2026,assumed
n7115956089,-32.9628596,151.6044934,amenity:parking_entrance,amenity,0.4,,,,,0,2026,assumed
n7115956090,-32.962969,151.604618,amenity:parking_entrance,amenity,0.4,,,,,0,2026,assumed
n9937352651,-32.9641713,151.604586,food:cafe,food,1.2,Maddz on York,,,,0,2026,assumed
n9937353396,-32.9743833,151.6158449,food:cafe,food,1.2,3 Bears,,,,0,2026,assumed
n10180343088,-32.9719371,151.6119619,amenity:drinking_water,amenity,0.4,,,,,0,2026,assumed
n8681541931,-32.9624396,151.6166694,leisure:fitness_station,leisure,0.9,,,,,0,2026,assumed
n9622905436,-32.9613471,151.6146672,leisure:slipway,leisure,0.9,,,,,0,2026,assumed
n10180332011,-32.9622374,151.6163112,amenity:drinking_water,amenity,0.4,,,,,0,2026,assumed
n12965435647,-32.9619495,151.615586,tourism:artwork,tourism,1.1,Lady of the Lake,,,,0,2026,assumed
n1707668594,-32.9639083,151.622956,retail:hairdresser,retail,1.0,Creating Waves Hair Salon,,,,0,2026,assumed
n1707670858,-32.9647837,151.6223498,food:restaurant,food,1.2,Pippis at the Point,,,,0,2026,assumed
n1707670861,-32.9634222,151.6226261,health:pharmacy,health,1.0,,,,,0,2026,assumed
n1707671002,-32.9645632,151.6224812,food:pub,food,1.2,,,,,0,2026,assumed
n2470572727,-32.9615765,151.6178366,food:cafe,food,1.2,,,,,0,2026,assumed
n4740648438,-32.9649916,151.6227223,food:cafe,food,1.2,Custom Espresso,,,,0,2026,assumed
n8681541930,-32.9631675,151.6183619,leisure:fitness_station,leisure,0.9,,,,,0,2026,assumed
n8681541932,-32.9634732,151.6190571,leisure:fitness_station,leisure,0.9,,,,,0,2026,assumed
n8681541933,-32.9642349,151.6206998,leisure:fitness_station,leisure,0.9,,,,,0,2026,assumed
n9622905428,-32.9640913,151.6183494,amenity:ferry_terminal,amenity,0.4,,,,,0,2026,assumed
n10180350429,-32.9650396,151.6221497,amenity:drinking_water,amenity,0.4,,,,,0,2026,assumed
n10180355218,-32.9638415,151.6204348,amenity:drinking_water,amenity,0.4,,,,,0,2026,assumed
n12965435648,-32.9632661,151.6187244,tourism:artwork,tourism,1.1,Chimera,,,,0,2026,assumed
n779280675,-32.9579224,151.5216263,amenity:parking,amenity,0.4,,,,,0,2026,assumed
n11048830416,-32.9602324,151.5569276,amenity:clothes_dryer,amenity,0.4,,,,,0,2026,assumed
n11048830417,-32.9600952,151.5559861,amenity:clothes_dryer,amenity,0.4,,,,,0,2026,assumed
n11048830434,-32.9591522,151.5573487,amenity:clothes_dryer,amenity,0.4,,,,,0,2026,assumed
n11048794175,-32.9559446,151.5615222,amenity:clothes_dryer,amenity,0.4,,,,,0,2026,assumed
n11048794176,-32.9555158,151.5624348,amenity:clothes_dryer,amenity,0.4,,,,,0,2026,assumed
n11048794185,-32.9540962,151.5674173,amenity:clothes_dryer,amenity,0.4,,,,,0,2026,assumed
n11048794186,-32.9524653,151.5670864,amenity:clothes_dryer,amenity,0.4,,,,,0,2026,assumed
n54463608,-32.9585513,151.6114283,leisure:slipway,leisure,0.9,,,,,0,2026,assumed
n353662998,-32.9611371,151.6202867,amenity:telephone,amenity,0.4,,,,,0,2026,assumed
n353665866,-32.9555513,151.6222554,amenity:telephone,amenity,0.4,,,,,0,2026,assumed
n8570161417,-32.9599116,151.6240709,amenity:charging_station,amenity,0.4,,,,,0,2026,assumed
n9553523501,-32.9598769,151.6225854,civic:library,civic,1.5,Speers Point Library,,,,0,2026,assumed
n12965435649,-32.9610854,151.6180604,tourism:artwork,tourism,1.1,In Touch with Community,,,,0,2026,assumed
n10180351649,-32.9509488,151.6174011,amenity:drinking_water,amenity,0.4,,,,,0,2026,assumed
n353665883,-32.9543224,151.622867,civic:cinema,civic,1.5,Lake Cinema,,,,0,2026,assumed
n353665901,-32.9524942,151.6234361,retail:supermarket,retail,1.0,IGA,IGA,,,0,2026,assumed
n353665907,-32.9521561,151.6232546,amenity:post_box,amenity,0.4,,,,,0,2026,assumed
n353671649,-32.949987,151.6235361,food:pub,food,1.2,,,,,0,2026,assumed
n353671698,-32.9531926,151.6189563,amenity:scout_hall,amenity,0.4,,,,,0,2026,assumed
n1707675499,-32.9537021,151.6230337,retail:butcher,retail,1.0,,,,,0,2026,assumed
n3939038617,-32.9505102,151.6236002,amenity:fuel,amenity,0.4,,,,,0,2026,assumed
n4310071014,-32.952024,151.623268,amenity:post_office,amenity,0.4,Boolaroo Post Office,Australia Post,,,0,2026,assumed
n6267075884,-32.9546424,151.622941,amenity:waste_basket,amenity,0.4,,,,,0,2026,assumed
n8681569416,-32.9484872,151.6195477,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n8681576817,-32.9487907,151.619414,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n9994006187,-32.9427478,151.6237939,amenity:ticket_validator,amenity,0.4,,,,,0,2026,assumed
n6267064661,-32.9298354,151.5950375,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6267064662,-32.9297655,151.5951993,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n6041483306,-32.9197742,151.5804126,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n6041483307,-32.919799,151.5804151,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n6041449556,-32.9150841,151.5816307,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6041449557,-32.9148401,151.5815722,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n6041459899,-32.9157371,151.5857268,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6763590109,-32.9159585,151.5968979,retail:supermarket,retail,1.0,Woolworths,Woolworths,,,0,2026,assumed
n8869305259,-32.9159416,151.5977883,retail:pet,retail,1.0,Petstock,Petstock,,,0,2026,assumed
n8869305266,-32.9164758,151.5971185,amenity:bicycle_parking,amenity,0.4,,,,,0,2026,assumed
n8869305267,-32.9161465,151.5968361,retail:alcohol,retail,1.0,BWS,BWS,,,0,2026,assumed
n8869305270,-32.9168287,151.5967275,amenity:recycling,amenity,0.4,Return and Earn,,,,0,2026,assumed
n355066292,-32.9243702,151.6159147,food:fast_food,food,1.2,Garth Street Deli,,,,0,2026,assumed
n359400891,-32.9222673,151.6132432,amenity:childcare,amenity,0.4,,,,,0,2026,assumed
n10993222914,-32.9244758,151.6159008,amenity:veterinary,amenity,0.4,Cameron Park Vet Hospital,,,,0,2026,assumed
n354865594,-32.9242846,151.6232371,retail:supermarket,retail,1.0,Coles,Coles,,,0,2026,assumed
n355062354,-32.9249239,151.6224003,health:pharmacy,health,1.0,TerryWhite Chemmart,TerryWhite Chemmart,Mo-Fr 08:30-18:00; Sa 08:30-13:30,,0,2026,assumed
n355062435,-32.9244026,151.620345,amenity:fuel,amenity,0.4,Pearl Energy Edgeworth,,Mo-Sa 05:00-23:00; Su 06:00-21:00,,0,2026,assumed
n355067178,-32.9237442,151.620973,food:fast_food,food,1.2,,,,,0,2026,assumed
n355067179,-32.9237037,151.6212362,amenity:fuel,amenity,0.4,7-Eleven Edgeworth,BP,,,0,2026,assumed
n355067190,-32.9235101,151.6217405,amenity:community_hall,amenity,0.4,,,,,0,2026,assumed
n355067193,-32.9235866,151.6223735,food:pub,food,1.2,Edgeworth Tavern,,"Mo-Sa 10:00-04:00, Su 10:00-02:00",,0,2026,assumed
n355067197,-32.9233119,151.6219765,civic:library,civic,1.5,Edgeworth Library,,,,0,2026,assumed
n355067198,-32.9229472,151.622352,amenity:telephone,amenity,0.4,,,,,0,2026,assumed
n355067200,-32.9240832,151.6216118,amenity:post_office,amenity,0.4,,Australia Post,,,0,2026,assumed
n7010625901,-32.9245095,151.6224844,amenity:parking_entrance,amenity,0.4,,,,,0,2026,assumed
n12777362177,-32.9248665,151.6217727,health:doctor,health,1.0,Newcastle Allergy Immunology,,"Tu-Fr 09:00-12:00,13:00-15:00",,0,2026,assumed
n8869305258,-32.9160519,151.598074,leisure:fitness_centre,leisure,0.9,Snap Fitness,Snap Fitness,,,0,2026,assumed
n6164721058,-32.9165285,151.6073149,amenity:bbq,amenity,0.4,,,,,0,2026,assumed
n6164721245,-32.9162136,151.6067999,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6164721246,-32.9163194,151.6066804,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n6164721247,-32.9163381,151.6067206,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n6164721270,-32.9159171,151.606196,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n11022259654,-32.9095062,151.6107792,leisure:playground,leisure,0.9,,,,,0,2026,assumed
n11022259655,-32.9096563,151.6107438,amenity:bbq,amenity,0.4,,,,,0,2026,assumed
n10991996294,-32.9217868,151.6127034,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n357988062,-32.9163727,151.6190556,amenity:childcare,amenity,0.4,,,,,0,2026,assumed
n3518368445,-32.9097967,151.6110563,civic:community_centre,civic,1.5,Cameron Park Community Center,,,,0,2026,assumed
n5031179348,-32.909589,151.6120594,retail:supermarket,retail,1.0,IGA,IGA,,,0,2026,assumed
n358905661,-32.9117392,151.6195198,amenity:parking,amenity,0.4,,,,,0,2026,assumed
n1863877077,-33.1066153,151.6404493,civic:place_of_worship,civic,1.5,Caves Beach Uniting Church,,,,0,2026,assumed
n1863877078,-33.1063429,151.6404266,amenity:kindergarten,amenity,0.4,Caves Beach Uniting Pre-School,,,,0,2026,assumed
n3979346139,-33.1103303,151.6462033,food:cafe,food,1.2,Mylo's Cafe,,Mo-Su 07:00-14:00,,0,2026,assumed
n3979347731,-33.1118494,151.6465718,tourism:viewpoint,tourism,1.1,,,,,0,2026,assumed
n6416154685,-33.1091743,151.647493,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154686,-33.1091311,151.6475775,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154687,-33.1090311,151.6476721,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154688,-33.1089659,151.6477559,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154689,-33.1088884,151.6478162,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154690,-33.1088244,151.6478766,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154692,-33.110536,151.6461044,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154693,-33.1105369,151.6463301,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154694,-33.1104394,151.6464271,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154695,-33.1104888,151.6463772,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154696,-33.1099065,151.6467031,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154697,-33.1098572,151.6467084,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154698,-33.109956,151.6465994,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6416154700,-33.1100719,151.6464751,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n6417369485,-33.1087737,151.6479709,amenity:shower,amenity,0.4,,,24/7,,0,2026,assumed
n6417603454,-33.1102016,151.646398,amenity:shower,amenity,0.4,,,24/7,,0,2026,assumed
n6417603455,-33.1101769,151.6464123,amenity:drinking_water,amenity,0.4,,,,,0,2026,assumed
n10798161287,-33.110028,151.6463661,amenity:bicycle_parking,amenity,0.4,,,,,0,2026,assumed
n10798171439,-33.1105919,151.6461893,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n12965435658,-33.1101591,151.6466774,tourism:artwork,tourism,1.1,Norfolk,,,,0,2026,assumed
n12965435659,-33.1098579,151.646331,amenity:toilets,amenity,0.4,,,,,0,2026,assumed
n13742057297,-33.1097697,151.6464776,amenity:waste_basket,amenity,0.4,,,,,0,2026,assumed
n13742069646,-33.1099598,151.64657,amenity:waste_basket,amenity,0.4,,,,,0,2026,assumed
n13742097258,-33.1097865,151.6467447,amenity:waste_basket,amenity,0.4,,,,,0,2026,assumed
n13742097392,-33.1099084,151.6463842,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n13742100192,-33.1101556,151.6464211,amenity:bench,amenity,0.4,,,,,0,2026,assumed
n13742101100,-33.1101663,151.6463355,amenity:bicycle_parking,amenity,0.4,,,,,0,2026,assumed
n13742127901,-33.1097643,151.6467586,amenity:recycling,amenity,0.4,,,,,0,2026,assumed
n13523326156,-33.0928359,151.6244748,leisure:picnic_table,leisure,0.9,,,,,0,2026,assumed
n13523326161,-33.0989113,151.6257977,amenity:shelter,amenity,0.4,,,,,0,2026,assumed
n1514993232,-33.0926294,151.635498,tourism:motel,tourism,1.1,Swansea Motel,,,,0,2026,assumed
n1840561085,-33.0949091,151.6353298,amenity:kindergarten,amenity,0.4,Swansea Pre-School Kindergarten,,,,0,2026,assumed
n5149607414,-33.0971409,151.6324572,leisure:playground,leisure,0.9,,,,,0,2026,assumed
n1863877076,-33.1047304,151.6406672,amenity:kindergarten,amenity,0.4,Caves Beach Long Day Care and Pre-School,,,,0,2026,assumed
n6417186685,-33.1045475,151.6448037,food:cafe,food,1.2,Ocean Soul Epresso,,,,0,2026,assumed
n6417186686,-33.1046116,151.6452514,office:estate_agent,office,0.8,OneAgency Eastlakes,,,,0,2026,assumed
